buick	cascada	24449.38888888889	16988.0	37206.0	36
buick	century	3650.266666666667	495.0	5995.0	30
buick	electra	15097.5	8450.0	19995.0	4
buick	enclave	33880.57372400756	5495.0	62557.0	2116
buick	encore	20788.67485380117	7995.0	36070.0	3420
buick	encore gx	27812.168457943924	18998.0	38690.0	3210
buick	envision	33261.91755336708	15500.0	50160.0	2840
buick	gran sport	27900.0	27900.0	27900.0	1
buick	lacrosse	15794.640264026402	1548.0	39380.0	606
buick	lesabre	3668.591836734694	495.0	8900.0	49
buick	lucerne	7188.145038167939	2700.0	12995.0	131
buick	park avenue	5746.6	2700.0	8900.0	5
buick	rainier	4949.5	2999.0	6988.0	12
buick	reatta	10956.666666666666	6900.0	12995.0	3
buick	regal	15646.16809116809	2495.0	37950.0	351
buick	regal sportback	24245.441176470587	14999.0	41900.0	34
buick	regal tourx	27710.777777777777	21500.0	41816.0	27
buick	rendezvous	3742.84375	900.0	7499.0	32
buick	riviera	17500.555555555555	4595.0	49900.0	9
buick	roadmaster	14183.5	3000.0	69900.0	8
buick	skylark	28280.0	3200.0	69900.0	5
buick	special	15948.75	4000.0	26900.0	4
buick	super	26900.0	26900.0	26900.0	1
buick	terraza	6396.0	3900.0	8290.0	5
buick	verano	12435.301587301587	5500.0	24625.0	315
c-class	32500.0	2012.0	2012.0	2012.0	1
cadillac	allante	9176.07142857143	3490.0	21900.0	14
cadillac	ats	20841.8	8995.0	31000.0	475
cadillac	ats coupe	24982.507936507936	15995.0	38137.0	63
cadillac	ats-v	37988.333333333336	36970.0	38995.0	3
cadillac	ats-v coupe	44596.8	38995.0	49995.0	5
cadillac	brougham	10720.0	3995.0	23900.0	4
cadillac	ct4	44528.278947368424	33477.0	55960.0	380
cadillac	ct5	48401.0301141751	35098.0	67870.0	791
cadillac	ct6	41086.52669039146	22400.0	98790.0	281
cadillac	ct6 hybrid plug-in 	37908.8	29950.0	50000.0	5
cadillac	ct6-v	90243.14285714286	77489.0	99285.0	14
cadillac	cts	22205.6578125	2900.0	76810.0	640
cadillac	cts coupe	15040.390243902439	8899.0	22590.0	41
cadillac	cts sport wagon	12861.666666666666	11600.0	13990.0	3
cadillac	cts-v	46546.8	12990.0	69000.0	10
cadillac	cts-v coupe	43816.666666666664	41990.0	47470.0	3
cadillac	cts-v wagon	53996.5	49995.0	65000.0	4
cadillac	deville	6812.685185185185	1400.0	28950.0	54
cadillac	dts	8114.93	3210.0	19580.0	100
cadillac	eldorado	22681.823529411766	4995.0	94995.0	17
cadillac	elr	20902.428571428572	18950.0	23999.0	7
cadillac	escalade	65407.88582302569	4495.0	114090.0	1051
cadillac	escalade esv	68639.89672977624	6500.0	105510.0	581
cadillac	escalade ext	19389.458333333332	8499.0	34624.0	24
cadillac	escalade hybrid	21868.5	16200.0	25799.0	4
cadillac	fleetwood	16415.5	2990.0	29995.0	10
cadillac	series 62	48298.333333333336	15000.0	69995.0	3
cadillac	series 75	24900.0	24900.0	24900.0	1
cadillac	seville	6009.1	2990.0	12900.0	10
cadillac	srx	15077.403930131004	1500.0	28900.0	458
cadillac	sts	6697.8378378378375	3995.0	10995.0	37
cadillac	xlr	21231.69230769231	13500.0	39900.0	13
cadillac	xlr-v	38900.0	38900.0	38900.0	1
cadillac	xt4	45900.666362147174	31339.0	56130.0	868
cadillac	xt5	43336.40245836638	16400.0	70710.0	2522
cadillac	xt6	59887.71899663417	46174.0	75235.0	1077
cadillac	xts	26633.983131110333	8995.0	60950.0	358
chevrolet	3100	41697.5	25999.0	69991.0	4
chevrolet	ak series	39988.0	39988.0	39988.0	1
chevrolet	astro	4854.5	2450.0	7995.0	6
chevrolet	astro cargo	5734.0	2795.0	9990.0	5
chevrolet	avalanche	14194.536723163841	1991.0	44900.0	177
chevrolet	aveo	4270.628571428571	995.0	7995.0	70
chevrolet	bel air	50835.666666666664	11900.0	95000.0	18
chevrolet	biscayne	33888.0	33888.0	33888.0	1
chevrolet	blazer	36183.30026554207	495.0	492300.0	2261
chevrolet	bolt ev	30228.418	13976.0	45520.0	1000
chevrolet	c/k 10	19367.0	6950.0	35900.0	17
chevrolet	c/k 1500	7283.473684210527	950.0	24500.0	19
chevrolet	c/k 20	20945.75	14988.0	34900.0	4
chevrolet	c/k 2500	4995.0	2995.0	6995.0	3
chevrolet	c/k 30	15995.0	15995.0	15995.0	1
chevrolet	c/k 3500	6398.75	3755.0	9999.0	8
chevrolet	camaro	31579.775409836064	350.0	119696.0	1220
chevrolet	caprice	12788.818181818182	3988.0	23900.0	11
